,Product ID,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Air temperature [C],Process temperature [C]
6308,M21168,M,1686.0,26.9,128.0,0,27.80000000000001,37.10000000000002
6309,L53489,L,1382.0,50.4,131.0,0,27.899999999999977,37.19999999999999
6310,L53490,L,2090.0,17.8,133.0,0,27.899999999999977,37.10000000000002
6311,L53491,L,1446.0,44.5,135.0,0,27.899999999999977,37.30000000000001
6312,M21172,M,1533.0,38.1,137.0,0,27.899999999999977,37.19999999999999
6313,L53493,L,1440.0,47.6,140.0,0,27.899999999999977,37.30000000000001
6314,M21174,M,1793.0,25.0,142.0,0,28.0,37.39999999999998
6315,M21175,M,1517.0,46.1,145.0,0,28.0,37.39999999999998
6316,L53496,L,1544.0,36.0,148.0,0,27.899999999999977,37.39999999999998
6317,L53497,L,1321.0,48.8,,0,27.899999999999977,37.30000000000001
6318,M21178,M,1416.0,50.9,152.0,0,27.899999999999977,37.30000000000001
6319,L53499,L,1514.0,40.0,155.0,0,27.80000000000001,37.19999999999999
6320,M21180,M,1304.0,52.5,,0,27.80000000000001,37.19999999999999
6321,,L,1286.0,64.9,160.0,0,27.69999999999999,37.19999999999999
6322,M21182,M,1483.0,40.2,162.0,0,27.69999999999999,37.10000000000002
6323,L53503,L,1351.0,46.9,,0,27.69999999999999,37.10000000000002
6324,M21184,M,1367.0,52.6,167.0,0,27.69999999999999,37.10000000000002
6325,L53505,L,1721.0,32.3,170.0,0,27.69999999999999,37.10000000000002
6326,L53506,L,1455.0,40.4,172.0,0,27.600000000000023,37.0
6327,L53507,L,1425.0,49.5,174.0,0,27.600000000000023,37.0
6328,L53508,L,1672.0,29.7,176.0,0,27.69999999999999,37.0
6329,M21189,M,1641.0,34.6,178.0,0,27.69999999999999,37.0
6330,M21190,M,1580.0,37.0,181.0,0,27.5,37.0
6331,H35745,H,1495.0,47.4,184.0,0,27.5,37.0
6332,M21192,M,1994.0,19.8,189.0,0,27.5,36.89999999999998
6333,M21193,M,1415.0,31.8,192.0,0,27.399999999999977,36.89999999999998
6334,M21194,M,1725.0,30.4,195.0,0,27.399999999999977,36.80000000000001
6335,M21195,M,1430.0,43.4,198.0,0,27.399999999999977,36.80000000000001
6336,L53516,L,1395.0,48.1,201.0,0,27.399999999999977,36.80000000000001
6337,M21197,M,1435.0,43.6,203.0,0,27.399999999999977,36.80000000000001
6338,L53518,L,1681.0,28.6,206.0,0,27.399999999999977,36.89999999999998
6339,,L,1451.0,48.6,208.0,0,27.5,37.0
6340,H35754,H,1397.0,45.9,210.0,1,27.5,36.89999999999998
6341,M21201,M,1421.0,47.2,0.0,0,27.399999999999977,36.80000000000001
6342,M21202,M,1444.0,42.0,,0,27.30000000000001,36.80000000000001
6343,L53523,L,1827.0,23.0,6.0,0,27.19999999999999,36.80000000000001
6344,H35758,H,1374.0,47.7,8.0,0,27.19999999999999,36.80000000000001
6345,L53525,L,1650.0,29.6,13.0,0,27.19999999999999,36.80000000000001
6346,L53526,L,1275.0,60.7,15.0,0,27.19999999999999,36.69999999999999
6347,L53527,L,1421.0,44.6,17.0,0,27.19999999999999,36.69999999999999
6348,L53528,L,1557.0,33.8,19.0,0,27.19999999999999,36.80000000000001
6349,,L,1506.0,35.2,21.0,0,27.100000000000023,36.80000000000001
6350,L53530,L,1362.0,49.1,23.0,0,27.100000000000023,36.69999999999999
6351,,L,1542.0,47.1,25.0,0,27.0,36.69999999999999
6352,L53532,L,1496.0,38.8,27.0,0,27.0,36.60000000000002
6353,M21213,M,1491.0,42.0,29.0,0,27.0,
6354,L53534,L,1565.0,34.8,,0,27.100000000000023,36.60000000000002
6355,L53535,L,1481.0,37.9,34.0,0,27.100000000000023,36.69999999999999
6356,M21216,M,1420.0,48.4,,0,27.100000000000023,36.69999999999999
6357,L53537,L,1398.0,54.8,39.0,0,27.19999999999999,36.80000000000001
6358,M21218,M,1466.0,45.7,41.0,0,27.19999999999999,36.80000000000001
6359,L53539,L,1430.0,56.7,44.0,0,27.100000000000023,36.80000000000001
6360,L53540,L,1441.0,40.1,46.0,0,27.100000000000023,36.69999999999999
6361,M21221,M,,57.3,48.0,0,27.100000000000023,
6362,L53542,L,1738.0,28.7,51.0,0,27.0,36.60000000000002
6363,M21223,M,1618.0,36.2,53.0,0,27.0,36.60000000000002
6364,M21224,M,1489.0,41.7,56.0,0,26.899999999999977,36.60000000000002
6365,M21225,M,1412.0,57.9,59.0,0,26.899999999999977,36.5
6366,M21226,M,2065.0,18.1,62.0,0,26.899999999999977,36.5
6367,L53547,L,1571.0,33.1,65.0,0,27.0,36.60000000000002
6368,M21228,M,1423.0,48.7,67.0,0,27.0,36.60000000000002
6369,,H,1781.0,24.9,70.0,0,27.0,36.5
6370,L53550,L,1321.0,46.9,75.0,0,27.100000000000023,36.60000000000002
6371,L53551,L,1546.0,36.7,77.0,0,27.100000000000023,36.60000000000002
6372,M21232,M,1879.0,22.4,79.0,0,27.0,36.5
6373,H35787,H,1735.0,28.9,82.0,0,27.0,36.5
6374,L53554,L,1506.0,38.8,87.0,0,27.0,36.5
6375,H35789,H,1629.0,32.3,89.0,0,27.0,36.60000000000002
6376,L53556,L,1694.0,28.7,94.0,0,27.0,36.60000000000002
6377,L53557,L,1541.0,37.0,96.0,0,27.100000000000023,36.60000000000002
6378,L53558,L,1514.0,44.6,98.0,0,27.0,36.60000000000002
6379,L53559,L,1485.0,45.9,,0,27.100000000000023,36.69999999999999
6380,L53560,L,1430.0,55.0,102.0,0,27.19999999999999,36.80000000000001
6381,L53561,L,1771.0,27.1,104.0,0,27.19999999999999,36.69999999999999
6382,L53562,L,1481.0,41.9,106.0,0,27.19999999999999,36.80000000000001
6383,H35797,H,1483.0,43.8,,0,27.19999999999999,36.69999999999999
6384,H35798,H,1463.0,45.1,113.0,0,27.100000000000023,36.60000000000002
6385,L53565,L,1410.0,48.3,118.0,0,27.100000000000023,36.69999999999999
6386,L53566,L,1656.0,34.3,120.0,0,27.19999999999999,36.69999999999999
6387,M21247,M,1487.0,39.2,122.0,0,27.19999999999999,36.80000000000001
6388,H35802,H,1509.0,46.6,125.0,0,27.30000000000001,36.89999999999998
6389,H35803,H,1677.0,30.1,130.0,0,27.30000000000001,36.89999999999998
6390,L53570,L,1450.0,55.0,135.0,0,27.30000000000001,36.80000000000001
6391,M21251,M,1413.0,43.0,137.0,0,27.19999999999999,36.69999999999999
6392,L53572,L,1680.0,33.8,140.0,0,27.100000000000023,36.69999999999999
6393,L53573,L,1678.0,30.5,142.0,0,27.19999999999999,36.69999999999999
6394,M21254,M,1408.0,44.0,144.0,0,27.19999999999999,36.69999999999999
6395,M21255,M,,52.1,147.0,0,27.100000000000023,36.60000000000002
6396,L53576,L,1526.0,46.4,,0,27.0,36.60000000000002
6397,M21257,M,1587.0,32.6,152.0,0,27.0,36.60000000000002
6398,L53578,L,1351.0,58.2,155.0,0,27.100000000000023,36.69999999999999
6399,M21259,M,1501.0,38.0,157.0,0,27.100000000000023,36.60000000000002
6400,L53580,L,1601.0,35.8,160.0,0,27.100000000000023,36.69999999999999
6401,M21261,M,1573.0,39.7,162.0,0,27.0,36.60000000000002
6402,,M,1584.0,36.7,165.0,0,27.100000000000023,36.60000000000002
6403,L53583,L,1649.0,33.6,168.0,0,27.100000000000023,36.60000000000002
6404,M21264,M,1183.0,61.4,,0,27.19999999999999,36.69999999999999
6405,L53585,L,2151.0,17.5,173.0,0,27.100000000000023,36.69999999999999
6406,L53586,L,1526.0,45.6,175.0,0,27.19999999999999,36.80000000000001
6407,M21267,M,1611.0,29.0,177.0,0,27.30000000000001,
6408,L53588,L,1601.0,31.7,180.0,0,27.30000000000001,36.89999999999998
6409,L53589,L,1560.0,40.8,182.0,0,27.30000000000001,37.0
6410,L53590,L,1544.0,41.9,184.0,0,27.399999999999977,37.10000000000002
6411,M21271,M,1560.0,42.3,186.0,0,27.399999999999977,37.0
6412,L53592,L,1423.0,44.2,189.0,0,27.399999999999977,37.0
6413,L53593,L,,33.5,191.0,0,27.399999999999977,37.10000000000002
6414,M21274,M,1457.0,35.1,,0,27.399999999999977,37.10000000000002
6415,L53595,L,1503.0,42.2,196.0,0,27.399999999999977,37.10000000000002
6416,H35830,H,1484.0,38.0,198.0,0,27.399999999999977,
6417,L53597,L,1540.0,39.9,203.0,0,27.30000000000001,36.89999999999998
6418,H35832,H,1405.0,52.1,205.0,0,27.30000000000001,36.89999999999998
6419,H35833,H,1394.0,46.7,210.0,1,27.30000000000001,36.89999999999998
6420,L53600,L,1518.0,36.4,0.0,0,27.30000000000001,36.89999999999998
6421,L53601,L,1527.0,41.4,2.0,0,27.30000000000001,36.89999999999998
6422,L53602,L,1377.0,55.3,4.0,0,27.30000000000001,36.89999999999998
6423,M21283,M,1537.0,37.5,6.0,0,27.30000000000001,37.0
6424,M21284,M,1409.0,43.2,9.0,0,27.30000000000001,37.0
6425,L53605,L,1393.0,56.1,12.0,0,27.30000000000001,36.89999999999998
6426,L53606,L,1448.0,36.8,14.0,0,27.19999999999999,36.69999999999999
6427,L53607,L,1418.0,49.3,16.0,0,27.19999999999999,36.80000000000001
6428,M21288,M,1743.0,24.1,18.0,0,27.19999999999999,36.80000000000001
6429,M21289,M,1394.0,47.4,21.0,0,27.19999999999999,36.80000000000001
6430,L53610,L,1523.0,39.2,,0,27.30000000000001,36.80000000000001
6431,L53611,L,1353.0,59.4,26.0,0,27.19999999999999,36.80000000000001
6432,M21292,M,1447.0,46.5,28.0,0,27.30000000000001,36.89999999999998
6433,L53613,L,1570.0,34.0,31.0,0,27.30000000000001,36.89999999999998
6434,M21294,M,1494.0,38.5,33.0,0,27.30000000000001,36.89999999999998
6435,L53615,L,1621.0,34.1,36.0,0,27.30000000000001,36.89999999999998
6436,L53616,L,1769.0,26.1,38.0,0,27.399999999999977,37.0
6437,L53617,L,1282.0,66.1,40.0,0,27.399999999999977,37.0
6438,L53618,L,1581.0,30.3,42.0,0,27.399999999999977,37.0
6439,L53619,L,1656.0,32.7,44.0,0,27.600000000000023,37.10000000000002
6440,L53620,L,1648.0,31.7,46.0,0,27.600000000000023,37.19999999999999
6441,L53621,L,1639.0,31.4,,0,27.69999999999999,37.19999999999999
6442,L53622,L,1348.0,54.8,50.0,0,27.69999999999999,
6443,L53623,L,1537.0,33.3,52.0,0,27.80000000000001,37.30000000000001
6444,M21304,M,1270.0,61.0,54.0,0,27.80000000000001,37.30000000000001
6445,L53625,L,1662.0,34.4,57.0,0,27.69999999999999,37.30000000000001
6446,M21306,M,1471.0,40.2,59.0,0,27.69999999999999,37.30000000000001
6447,L53627,L,1337.0,45.8,62.0,0,27.600000000000023,37.10000000000002
6448,H35862,H,1877.0,24.8,64.0,0,27.69999999999999,37.19999999999999
6449,L53629,L,1519.0,44.6,69.0,0,27.600000000000023,37.19999999999999
6450,L53630,L,1378.0,47.3,71.0,0,27.600000000000023,37.19999999999999
6451,L53631,L,1696.0,27.5,73.0,0,27.69999999999999,37.19999999999999
6452,L53632,L,1376.0,50.8,75.0,0,27.69999999999999,37.10000000000002
6453,L53633,L,1807.0,24.2,77.0,0,27.69999999999999,37.19999999999999
6454,L53634,L,1598.0,32.8,79.0,0,27.69999999999999,
6455,L53635,L,1565.0,40.2,81.0,0,27.69999999999999,37.10000000000002
6456,L53636,L,1387.0,50.6,83.0,0,27.69999999999999,37.19999999999999
6457,,L,1395.0,48.0,85.0,0,27.69999999999999,37.0
6458,,M,1302.0,62.9,87.0,0,27.600000000000023,37.0
6459,M21319,M,1397.0,55.2,90.0,0,27.600000000000023,37.0
6460,L53640,L,1313.0,52.9,93.0,0,27.600000000000023,
6461,L53641,L,1505.0,35.9,95.0,0,27.600000000000023,
6462,,H,1483.0,44.0,,0,27.600000000000023,
6463,H35877,H,1358.0,60.4,102.0,0,27.5,37.0
6464,M21324,M,,27.0,,0,27.5,36.89999999999998
6465,M21325,M,1416.0,48.5,110.0,0,27.5,36.80000000000001
6466,L53646,L,1740.0,31.1,113.0,0,27.399999999999977,36.69999999999999
6467,L53647,L,,27.4,,0,27.399999999999977,36.69999999999999
6468,L53648,L,1507.0,42.5,117.0,0,27.5,36.80000000000001
6469,M21329,M,1521.0,35.0,119.0,0,27.399999999999977,36.60000000000002
6470,L53650,L,1379.0,54.5,122.0,0,27.399999999999977,36.60000000000002
6471,L53651,L,1523.0,38.5,124.0,0,27.399999999999977,36.60000000000002
6472,H35886,H,1571.0,33.6,126.0,0,27.399999999999977,36.60000000000002
6473,H35887,H,1547.0,50.7,131.0,0,27.399999999999977,36.5
6474,M21334,M,1347.0,54.3,136.0,0,27.5,36.69999999999999
6475,L53655,L,1560.0,30.2,139.0,0,27.5,36.69999999999999
6476,L53656,L,1384.0,48.6,141.0,0,27.5,
6477,L53657,L,1841.0,24.6,143.0,0,27.5,36.69999999999999
6478,L53658,L,1663.0,29.1,145.0,1,27.5,
6479,L53659,L,1418.0,42.7,,0,27.600000000000023,36.80000000000001
6480,L53660,L,1775.0,26.6,149.0,0,27.69999999999999,36.89999999999998
6481,L53661,L,1406.0,48.4,151.0,0,27.69999999999999,36.80000000000001
6482,L53662,L,1480.0,43.7,153.0,0,27.600000000000023,36.89999999999998
6483,,L,1412.0,45.3,155.0,0,27.69999999999999,36.89999999999998
6484,H35898,H,,22.5,,0,27.600000000000023,36.80000000000001
6485,L53665,L,1629.0,37.6,162.0,0,27.600000000000023,36.80000000000001
6486,L53666,L,1939.0,21.4,164.0,0,27.5,36.80000000000001
6487,H35901,H,1541.0,36.2,166.0,0,27.600000000000023,36.80000000000001
6488,L53668,L,1330.0,54.4,171.0,0,27.69999999999999,36.80000000000001
6489,M21349,M,1490.0,38.8,173.0,0,27.69999999999999,36.80000000000001
6490,L53670,L,,44.5,176.0,0,27.69999999999999,36.89999999999998
6491,L53671,L,1468.0,52.7,178.0,0,27.80000000000001,37.0
6492,M21352,M,1444.0,46.0,180.0,0,27.80000000000001,36.89999999999998
6493,L53673,L,1363.0,53.1,183.0,0,27.69999999999999,36.80000000000001
6494,L53674,L,1617.0,33.2,185.0,0,27.600000000000023,
6495,M21355,M,1694.0,31.1,187.0,0,27.600000000000023,36.80000000000001
6496,L53676,L,1815.0,27.0,190.0,0,27.69999999999999,36.89999999999998
6497,L53677,L,1312.0,65.3,192.0,1,27.80000000000001,36.89999999999998
6498,,H,2041.0,19.2,194.0,0,27.80000000000001,36.89999999999998
6499,L53679,L,1671.0,26.8,199.0,0,27.899999999999977,37.0
6500,M21360,M,1416.0,46.6,201.0,0,27.899999999999977,37.0
6501,M21361,M,1600.0,36.0,204.0,0,27.899999999999977,37.0
6502,L53682,L,2595.0,13.7,207.0,0,27.899999999999977,37.0
6503,M21363,M,1465.0,42.9,,0,27.899999999999977,
6504,M21364,M,1681.0,27.4,,0,28.0,37.10000000000002
6505,L53685,L,1457.0,39.6,215.0,0,28.100000000000023,37.10000000000002
6506,H35920,H,1454.0,44.1,217.0,0,28.0,37.10000000000002
6507,,L,1558.0,32.6,0.0,0,28.0,37.10000000000002
6508,H35922,H,1756.0,30.7,,0,28.0,37.10000000000002
6509,L53689,L,1564.0,36.8,7.0,0,28.100000000000023,37.10000000000002
6510,L53690,L,1455.0,55.3,9.0,0,28.100000000000023,37.19999999999999
6511,M21371,M,2280.0,15.7,11.0,0,28.19999999999999,37.10000000000002
6512,M21372,M,1433.0,48.1,14.0,0,28.100000000000023,37.0
6513,L53693,L,1513.0,38.0,17.0,0,28.100000000000023,37.0
6514,L53694,L,1507.0,41.8,19.0,0,28.0,36.89999999999998
6515,L53695,L,1480.0,43.5,21.0,0,28.0,37.0
6516,H35930,H,1470.0,40.1,23.0,0,28.100000000000023,37.0
6517,L53697,L,1540.0,36.6,28.0,0,28.100000000000023,37.10000000000002
6518,H35932,H,1212.0,67.9,30.0,0,28.0,37.0
6519,L53699,L,1417.0,46.9,35.0,0,28.100000000000023,37.10000000000002
6520,M21380,M,1666.0,34.9,37.0,0,28.19999999999999,
6521,L53701,L,1666.0,27.2,40.0,0,28.100000000000023,37.10000000000002
6522,L53702,L,1489.0,45.8,42.0,0,28.100000000000023,37.10000000000002
6523,M21383,M,1850.0,27.7,44.0,0,28.100000000000023,37.19999999999999
6524,L53704,L,1874.0,24.8,,0,28.100000000000023,
6525,L53705,L,1312.0,73.6,49.0,1,28.100000000000023,37.39999999999998
6526,L53706,L,1515.0,38.4,51.0,0,28.19999999999999,37.39999999999998
6527,L53707,L,1516.0,44.4,53.0,0,28.19999999999999,37.39999999999998
6528,L53708,L,1546.0,40.0,,0,28.19999999999999,37.5
6529,L53709,L,1481.0,40.9,57.0,0,28.30000000000001,37.60000000000002
6530,H35944,H,1605.0,32.5,59.0,0,28.30000000000001,
6531,H35945,H,1656.0,26.2,64.0,0,28.19999999999999,37.69999999999999
6532,H35946,H,1352.0,52.0,69.0,0,28.19999999999999,37.60000000000002
6533,L53713,L,1504.0,47.2,74.0,0,28.30000000000001,37.69999999999999
6534,L53714,L,1436.0,44.2,76.0,0,28.30000000000001,37.60000000000002
6535,H35949,H,1505.0,43.6,,0,28.19999999999999,37.5
6536,L53716,L,1406.0,47.1,83.0,0,28.30000000000001,37.5
6537,M21397,M,1481.0,39.7,85.0,0,28.30000000000001,37.5
6538,L53718,L,1487.0,44.6,88.0,0,28.399999999999977,37.69999999999999
6539,L53719,L,1436.0,54.1,90.0,0,28.399999999999977,37.69999999999999
6540,M21400,M,1368.0,63.7,92.0,1,28.399999999999977,37.69999999999999
6541,L53721,L,1509.0,38.3,,0,28.399999999999977,37.69999999999999
6542,L53722,L,1543.0,36.9,97.0,0,28.399999999999977,37.80000000000001
6543,L53723,L,1698.0,29.6,,0,28.399999999999977,37.80000000000001
6544,M21404,M,1470.0,46.5,101.0,0,28.399999999999977,37.69999999999999
6545,M21405,M,1738.0,30.3,104.0,0,28.399999999999977,37.80000000000001
6546,M21406,M,,39.9,107.0,0,28.399999999999977,
6547,L53727,L,1740.0,29.2,110.0,0,28.399999999999977,37.80000000000001
6548,L53728,L,1770.0,24.1,112.0,0,28.399999999999977,37.80000000000001
6549,H35963,H,1527.0,44.0,,0,28.30000000000001,37.60000000000002
6550,L53730,L,1516.0,46.0,119.0,0,28.30000000000001,37.69999999999999
6551,L53731,L,1616.0,36.5,121.0,0,28.399999999999977,
6552,L53732,L,,26.1,,0,28.399999999999977,37.69999999999999
6553,L53733,L,1389.0,52.7,125.0,0,28.399999999999977,37.80000000000001
6554,M21414,M,1639.0,29.8,127.0,0,28.399999999999977,37.69999999999999
6555,H35969,H,1394.0,46.7,130.0,0,28.5,37.69999999999999
6556,L53736,L,1686.0,27.9,135.0,0,28.5,37.69999999999999
6557,M21417,M,1638.0,31.9,137.0,0,28.5,37.60000000000002
6558,M21418,M,1447.0,41.9,140.0,0,28.5,37.60000000000002
6559,H35973,H,1512.0,39.0,,0,28.5,37.60000000000002
6560,L53740,L,1961.0,21.8,148.0,0,28.600000000000023,37.80000000000001
6561,L53741,L,1596.0,35.4,150.0,0,28.5,37.69999999999999
6562,M21422,M,1871.0,21.3,152.0,0,28.5,37.69999999999999
6563,L53743,L,1942.0,20.5,155.0,0,28.5,37.69999999999999
6564,L53744,L,1557.0,38.2,157.0,0,28.399999999999977,
6565,L53745,L,1550.0,36.8,159.0,0,28.399999999999977,37.60000000000002
6566,L53746,L,1966.0,22.6,161.0,0,28.30000000000001,37.60000000000002
6567,M21427,M,,36.1,163.0,0,28.30000000000001,37.60000000000002
6568,L53748,L,1521.0,36.3,166.0,0,28.30000000000001,37.60000000000002
6569,M21429,M,1375.0,42.0,168.0,0,28.399999999999977,37.69999999999999
6570,L53750,L,1634.0,31.1,171.0,0,28.399999999999977,37.60000000000002
6571,M21431,M,1378.0,49.4,,0,28.30000000000001,37.60000000000002
6572,L53752,L,1428.0,53.7,176.0,0,28.399999999999977,37.69999999999999
6573,M21433,M,1855.0,25.3,178.0,0,28.399999999999977,37.60000000000002
6574,L53754,L,1578.0,33.0,181.0,0,28.399999999999977,37.60000000000002
6575,M21435,M,1451.0,45.3,183.0,0,28.399999999999977,37.5
6576,L53756,L,1644.0,34.9,186.0,0,28.5,37.5
6577,L53757,L,1388.0,45.3,,0,28.399999999999977,37.39999999999998
6578,L53758,L,1543.0,40.9,190.0,0,28.399999999999977,37.39999999999998
6579,L53759,L,1501.0,41.6,192.0,0,28.30000000000001,37.39999999999998
6580,L53760,L,1507.0,39.1,194.0,0,28.30000000000001,37.39999999999998
6581,L53761,L,1559.0,36.0,196.0,0,28.399999999999977,37.39999999999998
6582,L53762,L,1528.0,35.7,198.0,0,28.5,37.5
6583,M21443,M,1503.0,38.2,200.0,0,28.5,37.5
6584,L53764,L,1372.0,44.0,203.0,0,28.5,37.5
6585,,M,1600.0,32.8,205.0,0,28.5,37.5
6586,L53766,L,1453.0,44.0,208.0,0,28.5,37.60000000000002
6587,M21447,M,1813.0,24.6,210.0,0,28.600000000000023,37.69999999999999
6588,L53768,L,1457.0,40.4,213.0,0,28.600000000000023,37.69999999999999
6589,,M,1553.0,38.9,0.0,0,28.600000000000023,37.60000000000002
6590,L53770,L,1763.0,25.9,3.0,0,28.69999999999999,37.69999999999999
6591,L53771,L,2023.0,20.9,5.0,0,28.69999999999999,37.69999999999999
6592,M21452,M,1457.0,47.8,7.0,0,28.600000000000023,37.69999999999999
6593,L53773,L,1679.0,29.5,10.0,0,28.600000000000023,37.69999999999999
6594,L53774,L,2103.0,19.7,12.0,0,28.600000000000023,37.60000000000002
6595,M21455,M,1460.0,38.6,,0,28.5,37.69999999999999
6596,M21456,M,1454.0,39.4,17.0,0,28.5,37.69999999999999
6597,L53777,L,1481.0,46.8,20.0,0,28.5,37.60000000000002
6598,L53778,L,1424.0,51.1,22.0,0,28.5,37.69999999999999
6599,L53779,L,1494.0,39.5,24.0,0,28.600000000000023,37.69999999999999
6600,M21460,M,1424.0,47.0,26.0,0,28.5,37.60000000000002
6601,M21461,M,1347.0,47.9,29.0,0,28.5,37.69999999999999
6602,L53782,L,1374.0,46.7,32.0,0,28.5,37.60000000000002
6603,M21463,M,1403.0,47.4,34.0,0,28.5,37.60000000000002
6604,,M,1573.0,37.4,37.0,0,28.5,37.60000000000002
6605,M21465,M,1691.0,30.1,40.0,0,28.600000000000023,37.60000000000002
6606,H36020,H,1538.0,44.3,43.0,0,28.5,37.5
6607,L53787,L,1556.0,39.1,,0,28.5,
6608,M21468,M,1593.0,36.8,50.0,0,28.5,37.39999999999998
6609,L53789,L,1474.0,39.9,53.0,0,28.5,37.39999999999998
6610,L53790,L,1543.0,34.0,55.0,0,28.5,37.39999999999998
6611,H36025,H,1587.0,33.8,57.0,0,28.5,37.5
6612,L53792,L,1222.0,70.0,62.0,0,28.600000000000023,
6613,L53793,L,1513.0,41.1,64.0,0,28.69999999999999,37.60000000000002
6614,L53794,L,1660.0,28.7,66.0,0,28.69999999999999,37.60000000000002
6615,L53795,L,1545.0,42.1,68.0,0,28.69999999999999,37.60000000000002
6616,M21476,M,1380.0,45.8,70.0,0,28.69999999999999,37.60000000000002
6617,L53797,L,,60.8,73.0,0,28.600000000000023,37.60000000000002
6618,M21478,M,1309.0,65.8,75.0,1,28.600000000000023,37.60000000000002
6619,M21479,M,1627.0,31.3,78.0,0,28.69999999999999,37.69999999999999
6620,M21480,M,1791.0,23.8,81.0,0,28.600000000000023,37.69999999999999
6621,M21481,M,1861.0,21.8,84.0,0,28.69999999999999,37.69999999999999
6622,L53802,L,1493.0,51.1,87.0,0,28.69999999999999,37.69999999999999
6623,M21483,M,1442.0,41.1,,0,28.69999999999999,37.69999999999999
6624,L53804,L,1532.0,39.8,,0,28.69999999999999,37.69999999999999
6625,M21485,M,1421.0,44.4,94.0,0,28.600000000000023,37.69999999999999
6626,L53806,L,1613.0,42.5,97.0,0,28.600000000000023,37.60000000000002
6627,M21487,M,1876.0,22.1,99.0,0,28.69999999999999,37.60000000000002
6628,L53808,L,1593.0,34.5,102.0,0,28.600000000000023,
6629,L53809,L,1397.0,49.4,104.0,0,28.600000000000023,37.5
6630,M21490,M,1414.0,49.3,106.0,0,28.600000000000023,37.5
6631,M21491,M,1378.0,55.3,109.0,0,28.5,37.39999999999998
6632,L53812,L,1301.0,51.2,,0,28.399999999999977,37.39999999999998
6633,M21493,M,1737.0,29.3,114.0,0,28.5,37.5
6634,L53814,L,1396.0,44.5,117.0,0,28.5,37.5
6635,L53815,L,1534.0,39.3,119.0,0,28.5,37.5
6636,M21496,M,1774.0,25.5,121.0,0,28.5,37.5
6637,H36051,H,1453.0,48.0,124.0,0,28.5,37.5
6638,L53818,L,1453.0,44.2,129.0,0,28.5,37.5
6639,L53819,L,1380.0,48.4,,0,28.399999999999977,37.5
6640,L53820,L,1334.0,43.2,133.0,0,28.399999999999977,37.39999999999998
